model,scenario,image_path,compute_time_sec
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133518.jpg,0.013611555099487305
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cocos nucifera L\IMG_20241109_135438.jpg,0.019432544708251953
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Pandanus amaryllifolius Roxb\IMG_20241109_135340.jpg,0.016044139862060547
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144344.jpg,0.01377558708190918
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Duranta erecta L\IMG_20241106_100844.jpg,0.015348434448242188
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Duranta erecta L\IMG_20241106_100857.jpg,0.015674352645874023
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult\IMG_20241125_115057.jpg,0.019822359085083008
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_104206.jpg,0.023555994033813477
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241125_094515.jpg,0.019355058670043945
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Terminalia mantaly H.Perrier\IMG_20241123_084249.jpg,0.01202392578125
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Agathis borneensis Warburg\IMG_20241019_133752.jpg,0.007765769958496094
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111655.jpg,0.019736051559448242
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hopea pedicellata (Brandis) Symington\IMG_20241125_085854.jpg,0.013780593872070312
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Garcinia mangostana L\IMG_20241109_150715.jpg,0.013772964477539062
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mangifera indica L\IMG_20241115_103500.jpg,0.013776779174804688
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133420.jpg,0.011767864227294922
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144532.jpg,0.013479948043823242
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Furcraea foetida (L.) Haw\IMG_20241113_100101.jpg,0.014205217361450195
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103348.jpg,0.002000093460083008
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Syzygium oleana\IMG_20241123_084746.jpg,0.015691280364990234
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103417.jpg,0.021993637084960938
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111606.jpg,0.011763572692871094
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Pandanus amaryllifolius Roxb\IMG_20241109_141509.jpg,0.011760473251342773
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mangifera indica L\IMG_20241115_103422.jpg,0.00975799560546875
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103253.jpg,0.01001596450805664
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Furcraea foetida (L.) Haw\IMG_20241106_100807.jpg,0.0
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Diospyros confertiflora Hiern\IMG_20241125_085526.jpg,0.013133525848388672
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_103957.jpg,0.012030363082885742
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Dillenia sp\IMG_20241113_110909.jpg,0.02004408836364746
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mussaenda philippica\IMG_20241109_141041.jpg,0.01138758659362793
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241123_093750.jpg,0.012027263641357422
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ruellia simplex C.Wright\IMG_20241113_105055.jpg,0.01176905632019043
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alocasia macrorrhizos\IMG_20241106_104836.jpg,0.015652179718017578
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144526.jpg,0.013590812683105469
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Costus woodsonii Maas\IMG_20241125_104501.jpg,0.010061502456665039
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult\IMG_20241125_115053.jpg,0.012049436569213867
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091926.jpg,0.013258695602416992
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241113_103016.jpg,0.01217508316040039
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241123_093729.jpg,0.01157236099243164
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Licuala spinosa\IMG_20241125_091706.jpg,0.012022733688354492
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Diospyros confertiflora Hiern\IMG_20241125_085638.jpg,0.011764049530029297
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241019_122352.jpg,0.012023687362670898
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica umbonata Burck\IMG_20241125_090855.jpg,0.013103961944580078
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103346.jpg,0.010955333709716797
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Borassodendron borneensis J. Dransf\IMG_20241019_114627.jpg,0.01302957534790039
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cordyline fruticosa (L.) A. Chev\IMG_20241115_085601.jpg,0.011765718460083008
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Borassodendron borneensis J. Dransf\IMG_20241125_112033.jpg,0.009759902954101562
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Terminalia mantaly H.Perrier\IMG_20241123_084253.jpg,0.010027885437011719
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103347.jpg,0.012024879455566406
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica umbonata Burck\IMG_20241125_090859.jpg,0.012025594711303711
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113316.jpg,0.01202392578125
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091802.jpg,0.021322250366210938
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Asystasia gangetica (L.) T.Anderson\IMG_20241125_115604.jpg,0.01372671127319336
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111658.jpg,0.005751848220825195
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241109_134826.jpg,0.02128005027770996
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103324.jpg,0.012028217315673828
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cordyline fruticosa (L.) A. Chev\IMG_20241123_084632.jpg,0.007758140563964844
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Dracaena reflexa Lam\IMG_20241125_114357.jpg,0.01563429832458496
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091719.jpg,0.015656709671020508
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113243.jpg,0.0
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia angustiloba Miq\IMG_20241109_150208.jpg,0.0
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113125.jpg,0.002005338668823242
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241019_123212.jpg,0.023235559463500977
MobileNetV3,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hibiscus rosa-sinensis L\IMG_20241125_120210.jpg,0.013926267623901367
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Syzygium oleana\IMG_20241123_084844.jpg,0.01379251480102539
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ixora javanica\IMG_20241115_094254.jpg,0.008711576461791992
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113238.jpg,0.010020256042480469
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Agathis borneensis Warburg\IMG_20241019_133745.jpg,0.009166717529296875
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Shorea laevis Ridl\IMG_20241125_111038.jpg,0.006011009216308594
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Borassodendron borneensis J. Dransf\IMG_20241125_112000_1.jpg,0.00801396369934082
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Allamanda cathartica L\IMG_20241123_095722.jpg,0.009870529174804688
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111653.jpg,0.009888648986816406
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Agathis borneensis Warburg\IMG_20241106_101348.jpg,0.009910821914672852
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Aloe vera (L.) Burm.f\IMG_20241113_105540.jpg,0.009401082992553711
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mussaenda philippica\IMG_20241109_141038.jpg,0.008867979049682617
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_104247.jpg,0.00984644889831543
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241106_101145.jpg,0.00989079475402832
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Pandanus amaryllifolius Roxb\IMG_20241019_140841.jpg,0.012903690338134766
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Shorea laevis Ridl\IMG_20241125_111052.jpg,0.01087188720703125
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia angustiloba Miq\IMG_20241123_094122.jpg,0.009168863296508789
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mangifera indica L\IMG_20241115_103425.jpg,0.011735916137695312
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hopea pedicellata (Brandis) Symington\IMG_20241125_085946.jpg,0.01365041732788086
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Shorea laevis Ridl\IMG_20241125_111018.jpg,0.010331392288208008
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241123_093842.jpg,0.013811588287353516
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hura crepitans L\IMG_20241123_084516.jpg,0.01443171501159668
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Saraca declinata Miq\IMG_20241106_094238.jpg,0.014919519424438477
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241019_123209.jpg,0.014605045318603516
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Furcraea foetida (L.) Haw\IMG_20241113_100114.jpg,0.013889551162719727
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Dracaena trifasciata (Prain) Mabb\IMG_20241125_094957.jpg,0.013384342193603516
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ruellia simplex C.Wright\IMG_20241113_105110.jpg,0.013571500778198242
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133347.jpg,0.011905193328857422
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241109_134850.jpg,0.010845184326171875
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Diospyros borneensis Hiern\IMG_20241123_102832.jpg,0.011911392211914062
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hura crepitans L\IMG_20241123_084511.jpg,0.009920835494995117
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_104219.jpg,0.009906768798828125
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alocasia macrorrhizos\IMG_20241106_104837.jpg,0.013823986053466797
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103519.jpg,0.012136697769165039
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241019_123138.jpg,0.009037256240844727
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Duranta erecta L\IMG_20241106_100853.jpg,0.0059435367584228516
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Shorea laevis Ridl\IMG_20241115_091943.jpg,0.0
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133518.jpg,0.011162757873535156
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cocos nucifera L\IMG_20241109_135438.jpg,0.008307218551635742
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Pandanus amaryllifolius Roxb\IMG_20241109_135340.jpg,0.01136922836303711
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144344.jpg,0.01952672004699707
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Duranta erecta L\IMG_20241106_100844.jpg,0.008014678955078125
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Duranta erecta L\IMG_20241106_100857.jpg,0.0075376033782958984
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult\IMG_20241125_115057.jpg,0.008014202117919922
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_104206.jpg,0.008014202117919922
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241125_094515.jpg,0.008304119110107422
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Terminalia mantaly H.Perrier\IMG_20241123_084249.jpg,0.00885009765625
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Agathis borneensis Warburg\IMG_20241019_133752.jpg,0.008314847946166992
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111655.jpg,0.0070188045501708984
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hopea pedicellata (Brandis) Symington\IMG_20241125_085854.jpg,0.008017539978027344
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Garcinia mangostana L\IMG_20241109_150715.jpg,0.009762287139892578
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mangifera indica L\IMG_20241115_103500.jpg,0.0057506561279296875
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133420.jpg,0.008017301559448242
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144532.jpg,0.014330387115478516
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Furcraea foetida (L.) Haw\IMG_20241113_100101.jpg,0.0
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103348.jpg,0.02107715606689453
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Syzygium oleana\IMG_20241123_084746.jpg,0.010267972946166992
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103417.jpg,0.008016586303710938
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111606.jpg,0.0037479400634765625
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Pandanus amaryllifolius Roxb\IMG_20241109_141509.jpg,0.015712976455688477
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mangifera indica L\IMG_20241115_103422.jpg,0.010456562042236328
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103253.jpg,0.0075147151947021484
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Furcraea foetida (L.) Haw\IMG_20241106_100807.jpg,0.007754802703857422
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Diospyros confertiflora Hiern\IMG_20241125_085526.jpg,0.015644550323486328
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_103957.jpg,0.0075147151947021484
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Dillenia sp\IMG_20241113_110909.jpg,0.005010843276977539
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mussaenda philippica\IMG_20241109_141041.jpg,0.01367497444152832
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241123_093750.jpg,0.008016586303710938
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ruellia simplex C.Wright\IMG_20241113_105055.jpg,0.014045238494873047
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alocasia macrorrhizos\IMG_20241106_104836.jpg,0.009793996810913086
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144526.jpg,0.010018587112426758
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Costus woodsonii Maas\IMG_20241125_104501.jpg,0.00775456428527832
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult\IMG_20241125_115053.jpg,0.0
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091926.jpg,0.0224454402923584
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241113_103016.jpg,0.007518768310546875
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241123_093729.jpg,0.0
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Licuala spinosa\IMG_20241125_091706.jpg,0.01570606231689453
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Diospyros confertiflora Hiern\IMG_20241125_085638.jpg,0.02001786231994629
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241019_122352.jpg,0.015334606170654297
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica umbonata Burck\IMG_20241125_090855.jpg,0.012034177780151367
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103346.jpg,0.007759809494018555
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Borassodendron borneensis J. Dransf\IMG_20241019_114627.jpg,0.008015632629394531
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cordyline fruticosa (L.) A. Chev\IMG_20241115_085601.jpg,0.008749246597290039
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Borassodendron borneensis J. Dransf\IMG_20241125_112033.jpg,0.00801992416381836
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Terminalia mantaly H.Perrier\IMG_20241123_084253.jpg,0.009021282196044922
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103347.jpg,0.0077555179595947266
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica umbonata Burck\IMG_20241125_090859.jpg,0.008015632629394531
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113316.jpg,0.0078089237213134766
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091802.jpg,0.004007577896118164
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Asystasia gangetica (L.) T.Anderson\IMG_20241125_115604.jpg,0.015768766403198242
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111658.jpg,0.008015155792236328
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241109_134826.jpg,0.007756948471069336
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103324.jpg,0.010190963745117188
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cordyline fruticosa (L.) A. Chev\IMG_20241123_084632.jpg,0.015550851821899414
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Dracaena reflexa Lam\IMG_20241125_114357.jpg,0.0157930850982666
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091719.jpg,0.015372753143310547
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113243.jpg,0.009788751602172852
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia angustiloba Miq\IMG_20241109_150208.jpg,0.010027647018432617
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113125.jpg,0.010406970977783203
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241019_123212.jpg,0.010918378829956055
ConvNeXt,no_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hibiscus rosa-sinensis L\IMG_20241125_120210.jpg,0.01565384864807129
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Syzygium oleana\IMG_20241123_084844.jpg,0.01564478874206543
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ixora javanica\IMG_20241115_094254.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113238.jpg,0.015562772750854492
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Agathis borneensis Warburg\IMG_20241019_133745.jpg,0.02036261558532715
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Shorea laevis Ridl\IMG_20241125_111038.jpg,0.00907444953918457
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Borassodendron borneensis J. Dransf\IMG_20241125_112000_1.jpg,0.007060527801513672
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Allamanda cathartica L\IMG_20241123_095722.jpg,0.0071260929107666016
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111653.jpg,0.02093648910522461
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Agathis borneensis Warburg\IMG_20241106_101348.jpg,0.013051033020019531
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Aloe vera (L.) Burm.f\IMG_20241113_105540.jpg,0.01008915901184082
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mussaenda philippica\IMG_20241109_141038.jpg,0.009567022323608398
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_104247.jpg,0.015307903289794922
